regiao,estado,municipio,revenda,cnpj,endereco,rua,complemento,bairro,cep,produto,data,valor_venda,valor_compra,unidade_medida,bandeira
SE,SP,SAO PAULO,CAPRI COMERCIO DE LUBRIFICANTES LTDA.," 03.910.426/0001-70",AVENIDA LIDER,1579,,CIDADE LIDER,08285-000,ETANOL,09/12/2023,3.6,,R$ / litro,BRANCA
SE,SP,SAO PAULO,CAPRI COMERCIO DE LUBRIFICANTES LTDA.," 03.910.426/0001-70",AVENIDA LIDER,1579,,CIDADE LIDER,08285-000,GASOLINA ADITIVADA,09/12/2023,4.6,,R$ / litro,BRANCA
SE,SP,SAO PAULO,CAPRI COMERCIO DE LUBRIFICANTES LTDA.," 03.910.426/0001-70",AVENIDA LIDER,1579,,CIDADE LIDER,08285-000,GASOLINA,09/12/2023,4.5,,R$ / litro,BRANCA
SE,SP,SAO PAULO,AUTO POSTO PARQUE GUARAPIRANGA LTDA.," 03.828.393/0001-14",AVENIDA GUARAPIRANGA,2566,,JARDIM ALFREDO,04909-025,ETANOL,07/12/2023,3.4,,R$ / litro,VIBRA ENERGIA
SE,SP,SAO PAULO,AUTO POSTO PARQUE GUARAPIRANGA LTDA.," 03.828.393/0001-14",AVENIDA GUARAPIRANGA,2566,,JARDIM ALFREDO,04909-025,GASOLINA ADITIVADA,07/12/2023,4.4,,R$ / litro,VIBRA ENERGIA
SE,SP,SAO PAULO,AUTO POSTO PARQUE GUARAPIRANGA LTDA.," 03.828.393/0001-14",AVENIDA GUARAPIRANGA,2566,,JARDIM ALFREDO,04909-025,GASOLINA,07/12/2023,4.5,,R$ / litro,VIBRA ENERGIA
SE,SP,SAO PAULO,AUTO POSTO JARDIM JARAGUA LTDA," 03.803.554/0001-15",ESTRADA DOM JOAO NERY,180,,ITAIM PAULISTA,08110-000,ETANOL,07/12/2023,3.4,,R$ / litro,VIBRA ENERGIA
SE,SP,SAO PAULO,AUTO POSTO JARDIM JARAGUA LTDA," 03.803.554/0001-15",ESTRADA DOM JOAO NERY,180,,ITAIM PAULISTA,08110-000,GASOLINA ADITIVADA,07/12/2023,4.5,,R$ / litro,VIBRA ENERGIA
SE,SP,SAO PAULO,AUTO POSTO JARDIM JARAGUA LTDA," 03.803.554/0001-15",ESTRADA DOM JOAO NERY,180,,ITAIM PAULISTA,08110-000,GASOLINA,07/12/2023,4.4,,R$ / litro,VIBRA ENERGIA
SE,SP,SAO PAULO,AUTO POSTO CABO DA COLINA LTDA.," 03.802.836/0001-06",AVENIDA NORBERTO MAYER,408,ANEXO 424,VILA CARRAO,03425-040,ETANOL,07/12/2023,3.7,,R$ / litro,BRANCA
SE,SP,SAO PAULO,AUTO POSTO CABO DA COLINA LTDA.," 03.802.836/0001-06",AVENIDA NORBERTO MAYER,408,ANEXO 424,VILA CARRAO,03425-040,GASOLINA ADITIVADA,07/12/2023,4.9,,R$ / litro,BRANCA
SE,SP,SAO PAULO,AUTO POSTO CABO DA COLINA LTDA.," 03.802.836/0001-06",AVENIDA NORBERTO MAYER,408,ANEXO 424,VILA CARRAO,03425-040,GASOLINA,07/12/2023,4.9,,R$ / litro,BRANCA
SE,SP,SAO PAULO,AUTO POSTO LIDER DE ITAQUERA LTDA - EPP," 03.724.677/0001-60",AVENIDA LIDER,1400,,ITAQUERA,03526-000,ETANOL,09/12/2023,3.7,,R$ / litro,BRANCA
SE,SP,SAO PAULO,AUTO POSTO LIDER DE ITAQUERA LTDA - EPP," 03.724.677/0001-60",AVENIDA LIDER,1400,,ITAQUERA,03526-000,GASOLINA ADITIVADA,09/12/2023,4.9,,R$ / litro,BRANCA
SE,SP,SAO PAULO,AUTO POSTO LIDER DE ITAQUERA LTDA - EPP," 03.724.677/0001-60",AVENIDA LIDER,1400,,ITAQUERA,03526-000,GASOLINA,09/12/2023,4.7,,R$ / litro,BRANCA
SE,SP,SAO PAULO,AUTO POSTO ESTACAO LESTE LTDA.," 03.680.221/0001-46",AVENIDA SAO MIGUEL,8070,,SAO MIGUEL,08070-001,ETANOL,07/12/2023,3.3,,R$ / litro,BRANCA
SE,SP,SAO PAULO,AUTO POSTO ESTACAO LESTE LTDA.," 03.680.221/0001-46",AVENIDA SAO MIGUEL,8070,,SAO MIGUEL,08070-001,GASOLINA,07/12/2023,4.4,,R$ / litro,BRANCA
SE,SP,SAO PAULO,JANIOPOLIS AUTO POSTO LTDA," 03.595.813/0001-60",AVENIDA DR ASSIS RIBEIRO,1888,,ENGENHEIRO GOULART,03717-000,ETANOL,07/12/2023,3.5,,R$ / litro,IPIRANGA
SE,SP,SAO PAULO,JANIOPOLIS AUTO POSTO LTDA," 03.595.813/0001-60",AVENIDA DR ASSIS RIBEIRO,1888,,ENGENHEIRO GOULART,03717-000,GASOLINA ADITIVADA,07/12/2023,4.7,,R$ / litro,IPIRANGA
SE,SP,SAO PAULO,JANIOPOLIS AUTO POSTO LTDA," 03.595.813/0001-60",AVENIDA DR ASSIS RIBEIRO,1888,,ENGENHEIRO GOULART,03717-000,GASOLINA,07/12/2023,4.5,,R$ / litro,IPIRANGA
SE,SP,SAO PAULO,AUTO POSTO BLUE LTDA," 03.594.146/0001-09",AVENIDA OTAVIANO ALVES DE LIMA,3600,,CASA VERDE,02501-000,ETANOL,07/12/2023,3.5,,R$ / litro,BRANCA
SE,SP,SAO PAULO,AUTO POSTO BLUE LTDA," 03.594.146/0001-09",AVENIDA OTAVIANO ALVES DE LIMA,3600,,CASA VERDE,02501-000,GASOLINA ADITIVADA,07/12/2023,4.6,,R$ / litro,BRANCA
SE,SP,SAO PAULO,AUTO POSTO BLUE LTDA," 03.594.146/0001-09",AVENIDA OTAVIANO ALVES DE LIMA,3600,,CASA VERDE,02501-000,GASOLINA,07/12/2023,4.5,,R$ / litro,BRANCA
SE,SP,SAO PAULO,SOL DOURADO AUTO SERVICE LTDA," 03.584.580/0001-08",RUA CAPITÃO PACHECO CHAVES,685,,VILA PRUDENTE,03126-001,ETANOL,07/12/2023,3.8,,R$ / litro,RAIZEN
SE,SP,SAO PAULO,SOL DOURADO AUTO SERVICE LTDA," 03.584.580/0001-08",RUA CAPITÃO PACHECO CHAVES,685,,VILA PRUDENTE,03126-001,GASOLINA ADITIVADA,07/12/2023,5.4,,R$ / litro,RAIZEN
SE,SP,SAO PAULO,SOL DOURADO AUTO SERVICE LTDA," 03.584.580/0001-08",RUA CAPITÃO PACHECO CHAVES,685,,VILA PRUDENTE,03126-001,GASOLINA,07/12/2023,5,,R$ / litro,RAIZEN
SE,SP,SAO PAULO,AUTO POSTO ALCANTARA LTDA," 03.561.761/0001-00",AVENIDA ROBERT KENNEDY,3771,LOTE 09,JD GUARAPIRANGA,04772-004,ETANOL,07/12/2023,3.5,,R$ / litro,RAIZEN
SE,SP,SAO PAULO,AUTO POSTO ALCANTARA LTDA," 03.561.761/0001-00",AVENIDA ROBERT KENNEDY,3771,LOTE 09,JD GUARAPIRANGA,04772-004,GASOLINA ADITIVADA,07/12/2023,4.9,,R$ / litro,RAIZEN
SE,SP,SAO PAULO,AUTO POSTO ALCANTARA LTDA," 03.561.761/0001-00",AVENIDA ROBERT KENNEDY,3771,LOTE 09,JD GUARAPIRANGA,04772-004,GASOLINA,07/12/2023,4.5,,R$ / litro,RAIZEN
SE,SP,SAO PAULO,CENTRO AUTOMOTIVO BOA SORTE LTDA," 03.428.040/0001-27",AVENIDA ELISIO TEIXEIRA LEITE,7521,,PARADAS TAIPAS,02810-000,ETANOL,09/12/2023,3.7,,R$ / litro,RAIZEN
SE,SP,SAO PAULO,CENTRO AUTOMOTIVO BOA SORTE LTDA," 03.428.040/0001-27",AVENIDA ELISIO TEIXEIRA LEITE,7521,,PARADAS TAIPAS,02810-000,GASOLINA ADITIVADA,09/12/2023,5,,R$ / litro,RAIZEN
SE,SP,SAO PAULO,CENTRO AUTOMOTIVO BOA SORTE LTDA," 03.428.040/0001-27",AVENIDA ELISIO TEIXEIRA LEITE,7521,,PARADAS TAIPAS,02810-000,GASOLINA,09/12/2023,4.7,,R$ / litro,RAIZEN
SE,SP,SAO PAULO,SAO GUALTER - AUTO POSTO LTDA," 03.405.372/0001-96",AVENIDA SAO GUALTER,918,,PINHEIROS,05455-001,ETANOL,07/12/2023,4,,R$ / litro,RAIZEN
SE,SP,SAO PAULO,SAO GUALTER - AUTO POSTO LTDA," 03.405.372/0001-96",AVENIDA SAO GUALTER,918,,PINHEIROS,05455-001,GASOLINA ADITIVADA,07/12/2023,5.4,,R$ / litro,RAIZEN
SE,SP,SAO PAULO,SAO GUALTER - AUTO POSTO LTDA," 03.405.372/0001-96",AVENIDA SAO GUALTER,918,,PINHEIROS,05455-001,GASOLINA,07/12/2023,5,,R$ / litro,RAIZEN
SE,SP,SAO PAULO,JARDIM FRANCA POSTO DE SERVICOS E CONVENIENCIAS LTDA," 03.391.040/0001-08",RUA JOSE DE ALBUQUERQUE  MEDEIROS,427,,AGUA FRIA,02336-000,GASOLINA,07/12/2023,4.7,,R$ / litro,ALESAT
SE,SP,SAO PAULO,JARDIM FRANCA POSTO DE SERVICOS E CONVENIENCIAS LTDA," 03.391.040/0001-08",RUA JOSE DE ALBUQUERQUE  MEDEIROS,427,,AGUA FRIA,02336-000,ETANOL,07/12/2023,3.8,,R$ / litro,ALESAT
SE,SP,SAO PAULO,JARDIM FRANCA POSTO DE SERVICOS E CONVENIENCIAS LTDA," 03.391.040/0001-08",RUA JOSE DE ALBUQUERQUE  MEDEIROS,427,,AGUA FRIA,02336-000,GASOLINA ADITIVADA,07/12/2023,5.1,,R$ / litro,ALESAT
SE,SP,SAO PAULO,AUTO POSTO CIDADE TIRADENTES," 03.243.204/0001-41",RUA MARCIO BEK MACHADO,111,,FAZENDA SANTA ETELVINA,08210-040,ETANOL,09/12/2023,3.5,,R$ / litro,BRANCA
SE,SP,SAO PAULO,AUTO POSTO CIDADE TIRADENTES," 03.243.204/0001-41",RUA MARCIO BEK MACHADO,111,,FAZENDA SANTA ETELVINA,08210-040,GASOLINA,09/12/2023,4.5,,R$ / litro,BRANCA
SE,SP,SAO PAULO,AUTO POSTO PLAYGAS LTDA - ME," 03.170.356/0001-61",AVENIDA MARQUES SAO VICENTE,999,,BARRA FUNDA,01139-003,ETANOL,07/12/2023,3.8,,R$ / litro,IPIRANGA
SE,SP,SAO PAULO,AUTO POSTO PLAYGAS LTDA - ME," 03.170.356/0001-61",AVENIDA MARQUES SAO VICENTE,999,,BARRA FUNDA,01139-003,GASOLINA ADITIVADA,07/12/2023,5.1,,R$ / litro,IPIRANGA
SE,SP,SAO PAULO,AUTO POSTO PLAYGAS LTDA - ME," 03.170.356/0001-61",AVENIDA MARQUES SAO VICENTE,999,,BARRA FUNDA,01139-003,GASOLINA,07/12/2023,4.7,,R$ / litro,IPIRANGA
SE,SP,SAO PAULO,NOVO MILÊNIO COMÉRCIO DE COMBUSTÍVEIS LTDA," 03.125.212/0001-93",RUA TOME ALVARES DE CASTRO,45,,ITAQUERA,08290-270,ETANOL,09/12/2023,3.9,,R$ / litro,RAIZEN
SE,SP,SAO PAULO,NOVO MILÊNIO COMÉRCIO DE COMBUSTÍVEIS LTDA," 03.125.212/0001-93",RUA TOME ALVARES DE CASTRO,45,,ITAQUERA,08290-270,GASOLINA ADITIVADA,09/12/2023,5.3,,R$ / litro,RAIZEN
SE,SP,SAO PAULO,NOVO MILÊNIO COMÉRCIO DE COMBUSTÍVEIS LTDA," 03.125.212/0001-93",RUA TOME ALVARES DE CASTRO,45,,ITAQUERA,08290-270,GASOLINA,09/12/2023,4.9,,R$ / litro,RAIZEN
SE,SP,SAO PAULO,AUTO CENTER SIGNOS LTDA.," 03.074.803/0001-89",RUA CANAPOLIS,447,,VILA MEDEIROS,02220-070,ETANOL,07/12/2023,3.7,,R$ / litro,RAIZEN
SE,SP,SAO PAULO,AUTO CENTER SIGNOS LTDA.," 03.074.803/0001-89",RUA CANAPOLIS,447,,VILA MEDEIROS,02220-070,GASOLINA ADITIVADA,07/12/2023,5.2,,R$ / litro,RAIZEN
SE,SP,SAO PAULO,AUTO CENTER SIGNOS LTDA.," 03.074.803/0001-89",RUA CANAPOLIS,447,,VILA MEDEIROS,02220-070,GASOLINA,07/12/2023,4.8,,R$ / litro,RAIZEN
SE,SP,SAO PAULO,AUTO POSTO MARINI LTDA," 03.045.731/0001-41",RUA INAJAR DE SOUZA,550,,FREGUESIA DO Ó,02716-000,ETANOL,09/12/2023,3.7,,R$ / litro,RAIZEN
SE,SP,SAO PAULO,AUTO POSTO MARINI LTDA," 03.045.731/0001-41",RUA INAJAR DE SOUZA,550,,FREGUESIA DO Ó,02716-000,GASOLINA ADITIVADA,09/12/2023,5,,R$ / litro,RAIZEN
SE,SP,SAO PAULO,AUTO POSTO MARINI LTDA," 03.045.731/0001-41",RUA INAJAR DE SOUZA,550,,FREGUESIA DO Ó,02716-000,GASOLINA,09/12/2023,4.7,,R$ / litro,RAIZEN
SE,SP,SAO PAULO,AUTO POSTO JARDIM DAS PALMAS LTDA," 02.981.336/0001-08",ESTRADA DOS MIRANDAS,620,,JARDIM DAS PALMAS,05752-001,ETANOL,07/12/2023,3.9,,R$ / litro,IPIRANGA
SE,SP,SAO PAULO,AUTO POSTO JARDIM DAS PALMAS LTDA," 02.981.336/0001-08",ESTRADA DOS MIRANDAS,620,,JARDIM DAS PALMAS,05752-001,GASOLINA ADITIVADA,07/12/2023,6,,R$ / litro,IPIRANGA
SE,SP,SAO PAULO,AUTO POSTO JARDIM DAS PALMAS LTDA," 02.981.336/0001-08",ESTRADA DOS MIRANDAS,620,,JARDIM DAS PALMAS,05752-001,GASOLINA,07/12/2023,5,,R$ / litro,IPIRANGA
SE,SP,SAO PAULO,AUTO POSTAO I LTDA.," 02.945.638/0001-20",RUA SEBASTIAO GONCALVES SILVA,111,,SITIO DO MANDAQUI,02542-010,ETANOL,07/12/2023,3.4,,R$ / litro,RAIZEN
SE,SP,SAO PAULO,AUTO POSTAO I LTDA.," 02.945.638/0001-20",RUA SEBASTIAO GONCALVES SILVA,111,,SITIO DO MANDAQUI,02542-010,GASOLINA ADITIVADA,07/12/2023,4.9,,R$ / litro,RAIZEN
SE,SP,SAO PAULO,AUTO POSTAO I LTDA.," 02.945.638/0001-20",RUA SEBASTIAO GONCALVES SILVA,111,,SITIO DO MANDAQUI,02542-010,GASOLINA,07/12/2023,4.5,,R$ / litro,RAIZEN
SE,SP,SAO PAULO,CENTRO AUTOMOTIVO CANTAREIRA LTDA.," 02.862.678/0001-09",AVENIDA DEPUTADO CANTIDIO SAMPAIO,1402,,BRASILANDIA,02860-000,ETANOL,08/12/2023,3.9,,R$ / litro,BRANCA
SE,SP,SAO PAULO,CENTRO AUTOMOTIVO CANTAREIRA LTDA.," 02.862.678/0001-09",AVENIDA DEPUTADO CANTIDIO SAMPAIO,1402,,BRASILANDIA,02860-000,GASOLINA ADITIVADA,08/12/2023,5,,R$ / litro,BRANCA
SE,SP,SAO PAULO,CENTRO AUTOMOTIVO CANTAREIRA LTDA.," 02.862.678/0001-09",AVENIDA DEPUTADO CANTIDIO SAMPAIO,1402,,BRASILANDIA,02860-000,GASOLINA,08/12/2023,5,,R$ / litro,BRANCA
SE,SP,SAO PAULO,AUTO POSTO NOSSA SENHORA DO RETIRO LTDA," 02.860.254/0001-05",AVENIDA MIGUEL DE CASTRO,1869,,VILA MIRANTE,02950-000,ETANOL,09/12/2023,3.6,,R$ / litro,BRANCA
SE,SP,SAO PAULO,AUTO POSTO NOSSA SENHORA DO RETIRO LTDA," 02.860.254/0001-05",AVENIDA MIGUEL DE CASTRO,1869,,VILA MIRANTE,02950-000,GASOLINA ADITIVADA,09/12/2023,4.7,,R$ / litro,BRANCA
SE,SP,SAO PAULO,AUTO POSTO NOSSA SENHORA DO RETIRO LTDA," 02.860.254/0001-05",AVENIDA MIGUEL DE CASTRO,1869,,VILA MIRANTE,02950-000,GASOLINA,09/12/2023,4.6,,R$ / litro,BRANCA
SE,SP,SAO PAULO,AVA - SERVICOS AUTOMOTIVOS LTDA," 02.814.251/0001-35",AVENIDA BOSQUE DA SAUDE,1210,,BOSQUE DA SAUDE,04142-082,ETANOL,07/12/2023,3.6,,R$ / litro,IPIRANGA
SE,SP,SAO PAULO,AVA - SERVICOS AUTOMOTIVOS LTDA," 02.814.251/0001-35",AVENIDA BOSQUE DA SAUDE,1210,,BOSQUE DA SAUDE,04142-082,GASOLINA ADITIVADA,07/12/2023,4.8,,R$ / litro,IPIRANGA
SE,SP,SAO PAULO,AVA - SERVICOS AUTOMOTIVOS LTDA," 02.814.251/0001-35",AVENIDA BOSQUE DA SAUDE,1210,,BOSQUE DA SAUDE,04142-082,GASOLINA,07/12/2023,4.6,,R$ / litro,IPIRANGA
SE,SP,SAO PAULO,CENTRO AUTOMOTIVO CAMINHO CERTO LTDA," 02.727.407/0001-40",AVENIDA MANOEL DOMINGOS PINTO,610,,PQ. ANHANGUERA,05120-000,ETANOL,09/12/2023,4.7,,R$ / litro,VIBRA ENERGIA
SE,SP,SAO PAULO,CENTRO AUTOMOTIVO CAMINHO CERTO LTDA," 02.727.407/0001-40",AVENIDA MANOEL DOMINGOS PINTO,610,,PQ. ANHANGUERA,05120-000,GASOLINA ADITIVADA,09/12/2023,5.8,,R$ / litro,VIBRA ENERGIA
SE,SP,SAO PAULO,CENTRO AUTOMOTIVO CAMINHO CERTO LTDA," 02.727.407/0001-40",AVENIDA MANOEL DOMINGOS PINTO,610,,PQ. ANHANGUERA,05120-000,GASOLINA,09/12/2023,5.6,,R$ / litro,VIBRA ENERGIA
SE,SP,SAO PAULO,POSTO DE SERVICOS RALLY LTDA," 02.650.094/0001-70",AVENIDA VILA EMA,2555,,VILA EMA,03281-000,ETANOL,09/12/2023,4,,R$ / litro,RAIZEN
SE,SP,SAO PAULO,POSTO DE SERVICOS RALLY LTDA," 02.650.094/0001-70",AVENIDA VILA EMA,2555,,VILA EMA,03281-000,GASOLINA ADITIVADA,09/12/2023,5.3,,R$ / litro,RAIZEN
SE,SP,SAO PAULO,POSTO DE SERVICOS RALLY LTDA," 02.650.094/0001-70",AVENIDA VILA EMA,2555,,VILA EMA,03281-000,GASOLINA,09/12/2023,5,,R$ / litro,RAIZEN
SE,SP,SAO PAULO,POSTO SUMMER DERIVADOS DE PETROLEO LTDA," 02.590.635/0001-11",AVENIDA WASHINGTON LUIZ,1490,,SANTO AMARO,04662-002,ETANOL,07/12/2023,4,,R$ / litro,RAIZEN
SE,SP,SAO PAULO,POSTO SUMMER DERIVADOS DE PETROLEO LTDA," 02.590.635/0001-11",AVENIDA WASHINGTON LUIZ,1490,,SANTO AMARO,04662-002,GASOLINA,07/12/2023,5,,R$ / litro,RAIZEN
SE,SP,SAO PAULO,CENTRO AUTOMOTIVO LAGOS ANDINOS LTDA," 02.559.929/0001-80",AVENIDA MIGUEL STEFANO,2309/11,,PARQUE DO ESTADO,04301-012,ETANOL,07/12/2023,3.8,,R$ / litro,IPIRANGA
SE,SP,SAO PAULO,CENTRO AUTOMOTIVO LAGOS ANDINOS LTDA," 02.559.929/0001-80",AVENIDA MIGUEL STEFANO,2309/11,,PARQUE DO ESTADO,04301-012,GASOLINA ADITIVADA,07/12/2023,5.2,,R$ / litro,IPIRANGA
SE,SP,SAO PAULO,CENTRO AUTOMOTIVO LAGOS ANDINOS LTDA," 02.559.929/0001-80",AVENIDA MIGUEL STEFANO,2309/11,,PARQUE DO ESTADO,04301-012,GASOLINA,07/12/2023,4.7,,R$ / litro,IPIRANGA
SE,SP,SAO PAULO,ROVIER TRANSPORTE E REVENDA DE COMBUSTIVEIS LTDA," 02.547.439/0001-64",RUA ANDRE DE ALMEIDA,1190,,JD.NOVE DE JULHO,03950-000,ETANOL,07/12/2023,3.5,,R$ / litro,BRANCA
SE,SP,SAO PAULO,ROVIER TRANSPORTE E REVENDA DE COMBUSTIVEIS LTDA," 02.547.439/0001-64",RUA ANDRE DE ALMEIDA,1190,,JD.NOVE DE JULHO,03950-000,GASOLINA ADITIVADA,07/12/2023,4.5,,R$ / litro,BRANCA
SE,SP,SAO PAULO,COSTA BRAVA AUTO CENTER LTDA.," 02.535.070/0001-70",AVENIDA OTTO  BAUMGART,S/N,,VILA GUILHERME,02049-000,ETANOL,07/12/2023,3.5,,R$ / litro,BRANCA
SE,SP,SAO PAULO,COSTA BRAVA AUTO CENTER LTDA.," 02.535.070/0001-70",AVENIDA OTTO  BAUMGART,S/N,,VILA GUILHERME,02049-000,GASOLINA ADITIVADA,07/12/2023,4.7,,R$ / litro,BRANCA
SE,SP,SAO PAULO,COSTA BRAVA AUTO CENTER LTDA.," 02.535.070/0001-70",AVENIDA OTTO  BAUMGART,S/N,,VILA GUILHERME,02049-000,GASOLINA,07/12/2023,4.5,,R$ / litro,BRANCA
SE,SP,SAO PAULO,AUTO POSTO HUNGRIA LTDA," 02.493.918/0001-45",RUA HUNGRIA,326,,JARDIM AMÉRICA,01455-000,ETANOL,07/12/2023,4.6,,R$ / litro,VIBRA ENERGIA
SE,SP,SAO PAULO,AUTO POSTO HUNGRIA LTDA," 02.493.918/0001-45",RUA HUNGRIA,326,,JARDIM AMÉRICA,01455-000,GASOLINA ADITIVADA,07/12/2023,6.6,,R$ / litro,VIBRA ENERGIA
SE,SP,SAO PAULO,AUTO POSTO HUNGRIA LTDA," 02.493.918/0001-45",RUA HUNGRIA,326,,JARDIM AMÉRICA,01455-000,GASOLINA,07/12/2023,6.4,,R$ / litro,VIBRA ENERGIA
SE,SP,SAO PAULO,POSTO DE SERVIÇOS AVANTGARDE LTDA," 02.328.737/0001-63",AVENIDA ENGENHEIRO CAETANO ÁLVARES,4605,,VILA ROMERO,02413-000,ETANOL,07/12/2023,3.7,,R$ / litro,RAIZEN
SE,SP,SAO PAULO,POSTO DE SERVIÇOS AVANTGARDE LTDA," 02.328.737/0001-63",AVENIDA ENGENHEIRO CAETANO ÁLVARES,4605,,VILA ROMERO,02413-000,GASOLINA ADITIVADA,07/12/2023,5,,R$ / litro,RAIZEN
SE,SP,SAO PAULO,POSTO DE SERVIÇOS AVANTGARDE LTDA," 02.328.737/0001-63",AVENIDA ENGENHEIRO CAETANO ÁLVARES,4605,,VILA ROMERO,02413-000,GASOLINA,07/12/2023,4.7,,R$ / litro,RAIZEN
SE,SP,SAO PAULO,AUTO POSTO ARINELLA II LTDA," 02.320.591/0001-00",AVENIDA CARLOS LACERDA,30,,VILA PIRAJUSSARA,05789-001,ETANOL,07/12/2023,3.7,,R$ / litro,IPIRANGA
SE,SP,SAO PAULO,AUTO POSTO ARINELLA II LTDA," 02.320.591/0001-00",AVENIDA CARLOS LACERDA,30,,VILA PIRAJUSSARA,05789-001,GASOLINA ADITIVADA,07/12/2023,5.9,,R$ / litro,IPIRANGA
SE,SP,SAO PAULO,AUTO POSTO ARINELLA II LTDA," 02.320.591/0001-00",AVENIDA CARLOS LACERDA,30,,VILA PIRAJUSSARA,05789-001,GASOLINA,07/12/2023,4.7,,R$ / litro,IPIRANGA
SE,SP,SAO PAULO,REDE MARTHA COMERCIO DE COMBUSTIVEIS LTDA," 02.290.698/0001-52",RUA SALVADOR GIANETTI,118,,GUAIANAZES,08410-000,ETANOL,09/12/2023,3.5,,R$ / litro,BRANCA
SE,SP,SAO PAULO,REDE MARTHA COMERCIO DE COMBUSTIVEIS LTDA," 02.290.698/0001-52",RUA SALVADOR GIANETTI,118,,GUAIANAZES,08410-000,GASOLINA ADITIVADA,09/12/2023,4.6,,R$ / litro,BRANCA
SE,SP,SAO PAULO,REDE MARTHA COMERCIO DE COMBUSTIVEIS LTDA," 02.290.698/0001-52",RUA SALVADOR GIANETTI,118,,GUAIANAZES,08410-000,GASOLINA,09/12/2023,4.5,,R$ / litro,BRANCA
SE,SP,SAO PAULO,AUTO POSTO 102 LTDA," 02.169.559/0001-75",AVENIDA NACOES UNIDAS,22178,,STO AMARO,04795-000,ETANOL,07/12/2023,3.6,,R$ / litro,BRANCA
SE,SP,SAO PAULO,AUTO POSTO 102 LTDA," 02.169.559/0001-75",AVENIDA NACOES UNIDAS,22178,,STO AMARO,04795-000,GASOLINA ADITIVADA,07/12/2023,5,,R$ / litro,BRANCA
SE,SP,SAO PAULO,AUTO POSTO 102 LTDA," 02.169.559/0001-75",AVENIDA NACOES UNIDAS,22178,,STO AMARO,04795-000,GASOLINA,07/12/2023,4.7,,R$ / litro,BRANCA
SE,SP,SAO PAULO,CENTRO AUTOMOTIVO JARDINS LTDA," 02.131.638/0001-97",RUA ESTADOS UNIDOS,1930,,JD. AMERICA,01427-002,ETANOL,07/12/2023,5,,R$ / litro,IPIRANGA
SE,SP,SAO PAULO,CENTRO AUTOMOTIVO JARDINS LTDA," 02.131.638/0001-97",RUA ESTADOS UNIDOS,1930,,JD. AMERICA,01427-002,GASOLINA ADITIVADA,07/12/2023,6.8,,R$ / litro,IPIRANGA
SE,SP,SAO PAULO,CENTRO AUTOMOTIVO JARDINS LTDA," 02.131.638/0001-97",RUA ESTADOS UNIDOS,1930,,JD. AMERICA,01427-002,GASOLINA,07/12/2023,6.5,,R$ / litro,IPIRANGA
SE,SP,SAO PAULO,AUTO POSTO VIRGINIA FERNI LTDA," 02.102.702/0001-01",RUA VIRGINIA FERNI,200,,COHAB J.BONIFACIO,08253-000,ETANOL,09/12/2023,3.8,,R$ / litro,IPIRANGA
SE,SP,SAO PAULO,AUTO POSTO VIRGINIA FERNI LTDA," 02.102.702/0001-01",RUA VIRGINIA FERNI,200,,COHAB J.BONIFACIO,08253-000,GASOLINA ADITIVADA,09/12/2023,5,,R$ / litro,IPIRANGA
SE,SP,SAO PAULO,AUTO POSTO VIRGINIA FERNI LTDA," 02.102.702/0001-01",RUA VIRGINIA FERNI,200,,COHAB J.BONIFACIO,08253-000,GASOLINA,09/12/2023,4.9,,R$ / litro,IPIRANGA
SE,SP,SAO PAULO,PAPA 5 SERVIÇOS AUTOMOTIVOS LTDA," 01.811.156/0001-15",AVENIDA BRAZ LEME,164,,CASA VERDE - SANTANA,02511-000,ETANOL,07/12/2023,3.7,,R$ / litro,RAIZEN
SE,SP,SAO PAULO,PAPA 5 SERVIÇOS AUTOMOTIVOS LTDA," 01.811.156/0001-15",AVENIDA BRAZ LEME,164,,CASA VERDE - SANTANA,02511-000,GASOLINA ADITIVADA,07/12/2023,5,,R$ / litro,RAIZEN
SE,SP,SAO PAULO,PAPA 5 SERVIÇOS AUTOMOTIVOS LTDA," 01.811.156/0001-15",AVENIDA BRAZ LEME,164,,CASA VERDE - SANTANA,02511-000,GASOLINA,07/12/2023,4.7,,R$ / litro,RAIZEN
SE,SP,SAO PAULO,AUTO POSTO GRUTA LTDA," 01.795.181/0001-52",RUA MARIA AMALIA LOPES DE AZEVEDO,402,,TREMEMBE,02350-000,ETANOL,07/12/2023,4,,R$ / litro,RAIZEN
SE,SP,SAO PAULO,AUTO POSTO GRUTA LTDA," 01.795.181/0001-52",RUA MARIA AMALIA LOPES DE AZEVEDO,402,,TREMEMBE,02350-000,GASOLINA ADITIVADA,07/12/2023,5.3,,R$ / litro,RAIZEN
SE,SP,SAO PAULO,AUTO POSTO GRUTA LTDA," 01.795.181/0001-52",RUA MARIA AMALIA LOPES DE AZEVEDO,402,,TREMEMBE,02350-000,GASOLINA,07/12/2023,5,,R$ / litro,RAIZEN
SE,SP,SAO PAULO,AUTO POSTO ANHAIA MELLO LTDA," 01.766.616/0001-30",AVENIDA PROFESSOR LUIZ INACIO ANHAIA MELLO,4530,,VILA PRUDENTE,03154-100,ETANOL,07/12/2023,3.6,,R$ / litro,VIBRA ENERGIA
